First,Last,Player,Team,Season,Min,Pos,Shots,SoT,Dist,Solo,Goals,xG,xPlace,G-xG,KeyP,Dist.key,Assts,xA,A-xA,xG+xA,xG/shot,xA/pass,G-xG/shot,A-xA/pass,Team/96,Min/96,Pos/96,Shots/96,SoT/96,Goals/96,xG/96,xPlace/96,G-xG/96,KeyP/96,Assts/96,xA/96,A-xA/96,xG+xA/96,extreme1,extreme2,plotnames
Luke,Mulholland,Luke Mulholland,RSL,2018,98,M,0,0,NA,NA,0,0,0,0,1,16.85583875,1,0.266167368,0.733832632,0.266167368,0,0.266167368,0,0.733832632,RSL,98,M,0,0,0,0,0,0,0.979591837,0.979591837,0.260735381,0.718856456,0.260735381,100,830,Mulholland 2018
Emiliano,Amor,Emiliano Amor,SKC,2018,367,D,2,0,24.37056248,0,0,0.071,-0.071103652,-0.071103652,3,24.99763875,0,0.193603729,-0.193603729,0.264707381,0.035551826,0.064534576,-0.035551826,-0.064534576,SKC,367,D,0.523160763,0,0,0.01859932,-0.01859932,-0.01859932,0.784741144,0,0.050642937,-0.050642937,0.069242258,252,764,Amor 2018
Liam,Fraser,Liam Fraser,TOR,2018,644,M,5,2,28.13500676,0.4,0,0.17,0.183132915,-0.169510384,2,19.31454107,0,0.092553341,-0.092553341,0.262063724,0.033902077,0.04627667,-0.033902077,-0.04627667,TOR,644,M,0.745341615,0.298136646,0,0.025268629,0.027299317,-0.025268629,0.298136646,0,0.013796771,-0.013796771,0.0390654,389,9,Fraser 2018
Adam,Najem,Adam Najem,PHI,2017,173,A,1,0,18.87997418,1,0,0.099,-0.099259713,-0.099259713,2,20.40743037,0,0.162788066,-0.162788066,0.26204778,0.099259713,0.081394033,-0.099259713,-0.081394033,PHI,173,A,0.554913295,0,0,0.055080535,-0.055080535,-0.055080535,1.10982659,0,0.090333262,-0.090333262,0.145413797,302,648,Najem 2017
Matheus,Silva,Matheus Silva,SJE,2016,154,M,1,0,31.58394687,0,0,0.029,-0.028722661,-0.028722661,1,10.13647375,0,0.230992524,-0.230992524,0.259715185,0.028722661,0.230992524,-0.028722661,-0.230992524,SJE,154,M,0.623376623,0,0,0.017905035,-0.017905035,-0.017905035,0.623376623,0,0.143995339,-0.143995339,0.161900375,169,680,Silva 2016
Miguel,Camargo,Miguel Camargo,NYC,2017,207,F,3,1,23.32733969,0.333333333,1,0.255,0.146402471,0.744879223,0,NA,0,0,0,0.255120777,0.085040259,0,0.248293074,0,NYC,207,F,1.391304348,0.463768116,0.463768116,0.118316882,0.067896798,0.345451234,0,0,0,0,0.118316882,501,954,Camargo 2017
Jordan,Allen,Jordan Allen,RSL,2017,112,A,3,1,26.09695616,0.333333333,0,0.254,-0.239073038,-0.25412467,0,NA,0,0,0,0.25412467,0.084708223,0,-0.084708223,0,RSL,112,A,2.571428571,0.857142857,0,0.217821146,-0.204919747,-0.217821146,0,0,0,0,0.217821146,500,194,Allen 2017
Dominic,Oduro,Dominic Oduro,"MTL, SJE",2018,106,F,2,0,21.37003514,0,0,0.101,-0.101121255,-0.101121255,1,14.26522432,0,0.151447151,-0.151447151,0.252568406,0.050560627,0.151447151,-0.050560627,-0.151447151,"MTL, SJE",106,F,1.811320755,0,0,0.091581514,-0.091581514,-0.091581514,0.905660377,0,0.137159684,-0.137159684,0.228741198,306,836,Oduro 2018
Jason,Hernandez,Jason Hernandez,NYC,2016,2415,D,0,0,NA,NA,0,0,0,0,6,25.02019808,0,0.248744376,-0.248744376,0.248744376,0,0.041457396,0,-0.041457396,NYC,2415,D,0,0,0,0,0,0,0.238509317,0,0.009887975,-0.009887975,0.009887975,51,15,Hernandez 2016
Dylan,Remick,Dylan Remick,SEA,2016,567,B,1,0,30.28202478,0,0,0.023,-0.02290551,-0.02290551,4,21.19899807,0,0.22477879,-0.22477879,0.247684301,0.02290551,0.056194698,-0.02290551,-0.056194698,SEA,567,B,0.169312169,0,0,0.003878182,-0.003878182,-0.003878182,0.677248677,0,0.038057785,-0.038057785,0.041935966,152,515,Remick 2016
Benjamin,Mines,Benjamin Mines,NYRB,2018,94,A,1,1,9.719588469,0,1,0.247,0.003369413,0.752621049,0,NA,0,0,0,0.247378951,0.247378951,0,0.752621049,0,NYRB,94,A,1.021276596,1.021276596,1.021276596,0.252642333,0.003441103,0.768634263,0,0,0,0,0.252642333,491,1206,Mines 2018
Michael,Ciani,Michael Ciani,LAG,2017,576,D,3,1,20.50005073,0.333333333,1,0.193,0.551859217,0.806964694,2,33.55797404,0,0.053981283,-0.053981283,0.247016589,0.064345102,0.026990642,0.268988231,-0.026990642,LAG,576,D,0.5,0.166666667,0.166666667,0.032172551,0.091976536,0.134494116,0.333333333,0,0.008996881,-0.008996881,0.041169432,418,1278,Ciani 2017
Joseph,Greenspan,Joseph Greenspan,COL,2015,198,B,0,0,NA,NA,0,0,0,0,2,17.4881379,0,0.246422469,-0.246422469,0.246422469,0,0.123211234,0,-0.123211234,COL,198,B,0,0,0,0,0,0,0.96969697,0,0.119477561,-0.119477561,0.119477561,54,413,Greenspan 2015
Nick,DePuy,Nick DePuy,MTL,2017,98,F,1,0,10.28134232,0,0,0.244,-0.244252973,-0.244252973,0,NA,0,0,0,0.244252973,0.244252973,0,-0.244252973,0,MTL,98,F,0.979591837,0,0,0.239268219,-0.239268219,-0.239268219,0,0,0,0,0.239268219,485,857,DePuy 2017
Jalil,Anibaba,Jalil Anibaba,HOU,2017,508,D,2,1,9.937327307,0.5,0,0.242,0.086032528,-0.242051443,0,NA,0,0,0,0.242051443,0.121025722,0,-0.121025722,0,HOU,508,D,0.377952756,0.188976378,0,0.045742005,0.016258115,-0.045742005,0,0,0,0,0.045742005,483,479,Anibaba 2017
Norberto,Paparatto,Norberto Paparatto,POR,2015,481,D,5,1,14.86253477,0,0,0.216,-0.20352058,-0.216473627,1,14.46300453,0,0.025292115,-0.025292115,0.241765742,0.043294725,0.025292115,-0.043294725,-0.025292115,POR,481,D,0.997920998,0.1995842,0,0.043204716,-0.040619492,-0.043204716,0.1995842,0,0.005047907,-0.005047907,0.048252622,446,550,Paparatto 2015
Deian,Boldor,Deian Boldor,MTL,2017,438,D,3,1,18.88667569,0.333333333,0,0.187,-0.172734292,-0.187097382,1,32.20159002,0,0.05189902,-0.05189902,0.238996401,0.062365794,0.05189902,-0.062365794,-0.05189902,MTL,438,D,0.657534247,0.219178082,0,0.041007645,-0.037859571,-0.041007645,0.219178082,0,0.011375128,-0.011375128,0.052382773,413,45,Boldor 2017
Ashtone,Morgan,Ashtone Morgan,TOR,2018,1077,B,2,1,24.7828874,0,0,0.064,-0.015012462,-0.064036396,4,28.24942555,1,0.174378886,0.825621114,0.238415282,0.032018198,0.043594721,-0.032018198,0.206405279,TOR,1077,B,0.178272981,0.08913649,0,0.00570798,-0.001338158,-0.00570798,0.356545961,0.08913649,0.015543522,0.073592968,0.021251501,233,312,Morgan 2018
Roy,Miller,Roy Miller,NYRB,2015,466,B,2,0,9.029753909,0.5,0,0.238,-0.238087761,-0.238087761,0,NA,0,0,0,0.238087761,0.11904388,0,-0.11904388,0,NYRB,466,B,0.412017167,0,0,0.049048122,-0.049048122,-0.049048122,0,0,0,0,0.049048122,476,490,Miller 2015
Shaun,Wright-Phillips,Shaun Wright-Phillips,NYRB,2016,150,A,3,1,20.51181856,0.333333333,0,0.235,-0.172270548,-0.235146082,0,NA,0,0,0,0.235146082,0.078382027,0,-0.078382027,0,NYRB,150,A,1.92,0.64,0,0.150493492,-0.110253151,-0.150493492,0,0,0,0,0.150493492,474,539,Wright-Phillips 2016
Jay,Chapman,Jay Chapman,TOR,2015,236,M,1,0,11.70392349,0,0,0.108,-0.107767243,-0.107767243,2,20.68791828,0,0.127223754,-0.127223754,0.234990997,0.107767243,0.063611877,-0.107767243,-0.063611877,TOR,236,M,0.406779661,0,0,0.043837523,-0.043837523,-0.043837523,0.813559322,0,0.051752035,-0.051752035,0.095589558,316,331,Chapman 2015
Rasmus,Schuller,Rasmus Schuller,MIN,2017,340,A,4,0,28.92394873,0.5,0,0.122,-0.121653321,-0.121653321,3,30.78033417,0,0.11224686,-0.11224686,0.233900181,0.03041333,0.03741562,-0.03041333,-0.03741562,MIN,340,A,1.129411765,0,0,0.034349173,-0.034349173,-0.034349173,0.847058824,0,0.031693231,-0.031693231,0.066042404,333,718,Schuller 2017
Khari,Stephenson,Khari Stephenson,SJE,2015,230,M,5,0,29.60421516,0.6,0,0.197,-0.197101469,-0.197101469,1,29.28623055,0,0.036709016,-0.036709016,0.233810485,0.039420294,0.036709016,-0.039420294,-0.036709016,SJE,230,M,2.086956522,0,0,0.082268439,-0.082268439,-0.082268439,0.417391304,0,0.015322024,-0.015322024,0.097590463,424,197,Stephenson 2015
Victor,Pagliari Giro,Victor Pagliari Giro,ORL,2017,461,B,3,0,32.05255269,0.333333333,0,0.096,-0.096149099,-0.096149099,1,16.34786301,1,0.135924489,0.864075511,0.232073588,0.0320497,0.135924489,-0.0320497,0.864075511,ORL,461,B,0.62472885,0,0,0.020022372,-0.020022372,-0.020022372,0.20824295,0.20824295,0.028305317,0.179937634,0.048327689,293,864,Giro 2017
London,Woodberry,London Woodberry,NER,2017,180,B,0,0,NA,NA,0,0,0,0,2,23.84033294,0,0.23183541,-0.23183541,0.23183541,0,0.115917705,0,-0.115917705,NER,180,B,0,0,0,0,0,0,1.066666667,0,0.123645552,-0.123645552,0.123645552,60,3,Woodberry 2017
Daniel,Lovitz,Daniel Lovitz,TOR,2015,397,B,2,1,19.58636125,0.5,0,0.079,0.180517446,-0.07875051,4,29.3515736,1,0.152727921,0.847272079,0.23147843,0.039375255,0.03818198,-0.039375255,0.21181802,TOR,397,B,0.483627204,0.241813602,0,0.019042944,0.043651574,-0.019042944,0.967254408,0.241813602,0.036931689,0.204881913,0.055974633,266,110,Lovitz 2015
Getterson,Getterson,Getterson,FCD,2016,164,M,4,2,21.02385346,0,0,0.196,-0.132636802,-0.195981708,1,20.73321007,0,0.035311295,-0.035311295,0.231293003,0.048995427,0.035311295,-0.048995427,-0.035311295,FCD,164,M,2.341463415,1.170731707,0,0.114721,-0.077641055,-0.114721,0.585365854,0,0.020670027,-0.020670027,0.135391026,422,579,Getterson 2016
Samba,Samba,Samba,NER,2016,98,D,1,1,9.451413915,0,0,0.231,0.647637696,-0.230817805,0,NA,0,0,0,0.230817805,0.230817805,0,-0.230817805,0,NER,98,D,0.979591837,0.979591837,0,0.226107237,0.6344206,-0.226107237,0,0,0,0,0.226107237,469,22,Samba 2016
Danny,Mwanga,Danny Mwanga,ORL,2015,123,F,0,0,NA,NA,0,0,0,0,3,22.56410846,0,0.230696722,-0.230696722,0.230696722,0,0.076898907,0,-0.076898907,ORL,123,F,0,0,0,0,0,0,2.341463415,0,0.180055978,-0.180055978,0.180055978,18,646,Mwanga 2015
Ethan,White,Ethan White,PHI,2015,1283,D,3,0,17.3955757,0.333333333,0,0.202,-0.201931236,-0.201931236,1,35.047853,0,0.024368286,-0.024368286,0.226299522,0.067310412,0.024368286,-0.067310412,-0.024368286,PHI,1283,D,0.224473889,0,0,0.01510943,-0.01510943,-0.01510943,0.07482463,0,0.001823348,-0.001823348,0.016932778,432,217,White 2015
Victor,Cabrera,Victor Cabrera,MTL,2015,1828,D,0,0,NA,NA,0,0,0,0,6,28.93525168,0,0.223954249,-0.223954249,0.223954249,0,0.037325708,0,-0.037325708,MTL,1828,D,0,0,0,0,0,0,0.315098468,0,0.011761273,-0.011761273,0.011761273,5,760,Cabrera 2015
Kevan,George,Kevan George,CLB,2015,301,M,1,0,22.1951622,0,0,0.067,-0.067473835,-0.067473835,1,8.228730157,1,0.156205912,0.843794088,0.223679747,0.067473835,0.156205912,-0.067473835,0.843794088,CLB,301,M,0.318936877,0,0,0.021519894,-0.021519894,-0.021519894,0.318936877,0.318936877,0.049819826,0.269117051,0.07133972,241,894,George 2015
Keyner,Brown,Keyner Brown,HOU,2016,308,D,1,0,9.842104704,0,0,0.078,-0.078207533,-0.078207533,1,9.848959336,0,0.143309055,-0.143309055,0.221516588,0.078207533,0.143309055,-0.078207533,-0.143309055,HOU,308,D,0.311688312,0,0,0.024376374,-0.024376374,-0.024376374,0.311688312,0,0.044667758,-0.044667758,0.069044131,264,206,Brown 2016
Tim,Parker,Tim Parker,VAN,2015,1340,D,4,1,15.26263621,0,0,0.186,-0.135878303,-0.186091706,1,29.87046702,0,0.035120692,-0.035120692,0.221212398,0.046522926,0.035120692,-0.046522926,-0.035120692,VAN,1340,D,0.286567164,0.071641791,0,0.013331943,-0.009734565,-0.013331943,0.071641791,0,0.002516109,-0.002516109,0.015848052,410,270,Parker 2015
Bobby,Burling,Bobby Burling,COL,2017,818,D,4,0,19.85890696,0.25,0,0.158,-0.157650768,-0.157650768,2,29.90622241,0,0.063422173,-0.063422173,0.221072941,0.039412692,0.031711086,-0.039412692,-0.031711086,COL,818,D,0.469437653,0,0,0.018501802,-0.018501802,-0.018501802,0.234718826,0,0.007443189,-0.007443189,0.025944991,381,624,Burling 2017
Sergio,Campbell,Sergio Campbell,CLB,2015,94,D,2,0,12.59817729,0.5,0,0.221,-0.22082247,-0.22082247,0,NA,0,0,0,0.22082247,0.110411235,0,-0.110411235,0,CLB,94,D,2.042553191,0,0,0.225520821,-0.225520821,-0.225520821,0,0,0,0,0.225520821,457,838,Campbell 2015
Tristan,Blackmon,Tristan Blackmon,LAFC,2018,559,B,1,1,14.34461571,0,0,0.065,0.360165071,-0.064540643,4,27.70769906,0,0.154654737,-0.154654737,0.219195379,0.064540643,0.038663684,-0.064540643,-0.038663684,LAFC,559,B,0.171735242,0.171735242,0,0.011083903,0.061853035,-0.011083903,0.686940966,0,0.026559669,-0.026559669,0.037643571,235,706,Blackmon 2018
Sean,Johnson,Sean Johnson,CHI,2015,1990,G,0,0,NA,NA,0,0,0,0,3,22.8055992,0,0.218884191,-0.218884191,0.218884191,0,0.072961397,0,-0.072961397,CHI,1990,G,0,0,0,0,0,0,0.144723618,0,0.010559237,-0.010559237,0.010559237,90,345,Johnson 2015
Paxton,Pomykal,Paxton Pomykal,FCD,2017,140,M,1,0,18.29115907,0,0,0.103,-0.102859008,-0.102859008,3,17.06255478,0,0.115860048,-0.115860048,0.218719056,0.102859008,0.038620016,-0.102859008,-0.038620016,FCD,140,M,0.685714286,0,0,0.070531891,-0.070531891,-0.070531891,2.057142857,0,0.07944689,-0.07944689,0.149978781,309,183,Pomykal 2017
Cameron,Porter,Cameron Porter,MTL,2015,44,F,1,0,10.96498062,0,0,0.219,-0.218606524,-0.218606524,0,NA,0,0,0,0.218606524,0.218606524,0,-0.218606524,0,MTL,44,F,2.181818182,0,0,0.476959689,-0.476959689,-0.476959689,0,0,0,0,0.476959689,453,260,Porter 2015
Devon,Sandoval,Devon Sandoval,RSL,2016,285,F,3,0,19.64899041,0,0,0.149,-0.148832699,-0.148832699,2,30.58228022,0,0.069168835,-0.069168835,0.218001533,0.0496109,0.034584417,-0.0496109,-0.034584417,RSL,285,F,1.010526316,0,0,0.05013312,-0.05013312,-0.05013312,0.673684211,0,0.023298976,-0.023298976,0.073432095,371,364,Sandoval 2016
Michael,Nanchoff,Michael Nanchoff,POR,2015,41,S,1,0,14.14125967,1,0,0.167,-0.167165539,-0.167165539,1,14.45038754,0,0.050435848,-0.050435848,0.217601388,0.167165539,0.050435848,-0.167165539,-0.050435848,POR,41,S,2.341463415,0,0,0.391411995,-0.391411995,-0.391411995,2.341463415,0,0.118093694,-0.118093694,0.509505689,385,58,Nanchoff 2015
Erik,Palmer-Brown,Erik Palmer-Brown,SKC,2015,410,D,2,0,11.36763124,0,0,0.217,-0.2173767,-0.2173767,0,NA,0,0,0,0.2173767,0.10868835,0,-0.10868835,0,SKC,410,D,0.468292683,0,0,0.050897959,-0.050897959,-0.050897959,0,0,0,0,0.050897959,451,230,Palmer-Brown 2015
Mathieu,Choiniere,Mathieu Choiniere,MTL,2018,107,S,2,0,24.87302661,0.5,0,0.135,-0.134815292,-0.134815292,1,17.46974528,0,0.08249294,-0.08249294,0.217308232,0.067407646,0.08249294,-0.067407646,-0.08249294,MTL,107,S,1.794392523,0,0,0.120955776,-0.120955776,-0.120955776,0.897196262,0,0.074012358,-0.074012358,0.194968134,356,704,Choiniere 2018
Miguel,Aguilar,Miguel Aguilar,DCU,2016,116,M,1,1,18.40952539,0,0,0.063,0.009275544,-0.063336282,1,11.20293265,0,0.15249633,-0.15249633,0.215832612,0.063336282,0.15249633,-0.063336282,-0.15249633,DCU,116,M,0.827586207,0.827586207,0,0.052416234,0.007676312,-0.052416234,0.827586207,0,0.126203859,-0.126203859,0.178620093,232,743,Aguilar 2016
Marco,Bustos,Marco Bustos,VAN,2015,33,M,1,0,25.33865229,0,0,0.052,-0.051563866,-0.051563866,1,19.40878409,0,0.163612641,-0.163612641,0.215176507,0.051563866,0.163612641,-0.051563866,-0.163612641,VAN,33,M,2.909090909,0,0,0.150003973,-0.150003973,-0.150003973,2.909090909,0,0.475964048,-0.475964048,0.625968021,218,118,Bustos 2015
Wandrille,Lefevre,Wandrille Lefevre,MTL,2016,1177,D,5,2,12.24243741,0,0,0.215,0.031522731,-0.214564399,0,NA,0,0,0,0.214564399,0.04291288,0,-0.04291288,0,MTL,1177,D,0.407816483,0.163126593,0,0.01750058,0.002571098,-0.01750058,0,0,0,0,0.01750058,445,612,Lefevre 2016
Christian,Dean,Christian Dean,CHI,2017,477,D,1,0,11.41921626,0,0,0.092,-0.092243362,-0.092243362,2,13.63365386,0,0.122069472,-0.122069472,0.214312835,0.092243362,0.061034736,-0.092243362,-0.061034736,CHI,477,D,0.201257862,0,0,0.018564702,-0.018564702,-0.018564702,0.402515723,0,0.024567441,-0.024567441,0.043132143,290,488,Dean 2017
Tommy,Redding,Tommy Redding,ORL,2017,1502,D,2,1,13.49988492,0,0,0.194,-0.002109457,-0.19429406,1,29.10769658,0,0.019175686,-0.019175686,0.213469746,0.09714703,0.019175686,-0.09714703,-0.019175686,ORL,1502,D,0.127829561,0.06391478,0,0.012418262,-0.000134825,-0.012418262,0.06391478,0,0.00122561,-0.00122561,0.013643872,419,313,Redding 2017
Vincent,Bezecourt,Vincent Bezecourt,NYRB,2017,212,M,3,1,28.24117626,0,0,0.138,-0.102495418,-0.138295572,2,29.03502911,0,0.074489612,-0.074489612,0.212785184,0.046098524,0.037244806,-0.046098524,-0.037244806,NYRB,212,M,1.358490566,0.452830189,0,0.06262441,-0.046413019,-0.06262441,0.905660377,0,0.033731145,-0.033731145,0.096355555,359,541,Bezecourt 2017
Luis,Robles,Luis Robles,NYRB,2018,2989,G,0,0,NA,NA,0,0,0,0,1,12.85996209,0,0.209158355,-0.209158355,0.209158355,0,0.209158355,0,-0.209158355,NYRB,2989,G,0,0,0,0,0,0,0.032117765,0,0.006717699,-0.006717699,0.006717699,15,757,Robles 2018
Alex,Morrell,Alex Morrell,CHI,2016,73,S,2,1,18.73458825,0,0,0.209,0.46406829,-0.208691909,0,NA,0,0,0,0.208691909,0.104345954,0,-0.104345954,0,CHI,73,S,2.630136986,1.315068493,0,0.274444154,0.610281587,-0.274444154,0,0,0,0,0.274444154,441,348,Morrell 2016
Pele,van Anholt,Pele van Anholt,LAG,2017,374,B,2,1,20.85680222,0.5,0,0.149,-0.081976166,-0.148982753,1,19.80042676,0,0.058374947,-0.058374947,0.2073577,0.074491377,0.058374947,-0.074491377,-0.058374947,LAG,374,B,0.513368984,0.256684492,0,0.038241562,-0.021042011,-0.038241562,0.256684492,0,0.014983944,-0.014983944,0.053225506,372,516,Anholt 2017
David,Horst,David Horst,RSL,2018,335,D,2,0,15.43656789,0,0,0.097,-0.096759313,-0.096759313,1,17.39021636,0,0.110199149,-0.110199149,0.206958462,0.048379657,0.110199149,-0.048379657,-0.110199149,RSL,335,D,0.573134328,0,0,0.027728042,-0.027728042,-0.027728042,0.286567164,0,0.031579457,-0.031579457,0.0593075,295,470,Horst 2018
Sebastian,Lletget,Sebastian Lletget,LAG,2017,289,M,2,0,29.90779686,0.5,0,0.074,-0.073977457,-0.073977457,2,16.39239185,0,0.130411434,-0.130411434,0.204388891,0.036988729,0.065205717,-0.036988729,-0.065205717,LAG,289,M,0.664359862,0,0,0.024573827,-0.024573827,-0.024573827,0.664359862,0,0.043320061,-0.043320061,0.067893888,258,639,Lletget 2017
Matt,Polster,Matt Polster,CHI,2018,138,M,1,0,7.708736926,0,0,0.145,-0.145299685,-0.145299685,2,32.69771712,0,0.056402557,-0.056402557,0.201702242,0.145299685,0.028201278,-0.145299685,-0.028201278,CHI,138,M,0.695652174,0,0,0.101078041,-0.101078041,-0.101078041,1.391304348,0,0.039236561,-0.039236561,0.140314603,369,227,Polster 2018
Mitchell,Taintor,Mitchell Taintor,TOR,2018,93,D,1,1,7.099170726,0,1,0.144,0.409174712,0.8559272,1,24.52115464,0,0.054828885,-0.054828885,0.198901684,0.1440728,0.054828885,0.8559272,-0.054828885,TOR,93,D,1.032258065,1.032258065,1.032258065,0.148720309,0.422373896,0.883537755,1.032258065,0,0.056597558,-0.056597558,0.205317868,367,983,Taintor 2018
Cristian,Martinez,Cristian Martinez,CLB,2016,214,A,4,2,23.85486817,0,1,0.171,0.032522408,0.828506702,1,37.43184239,0,0.01927852,-0.01927852,0.190771818,0.042873325,0.01927852,0.207126675,-0.01927852,CLB,214,A,1.794392523,0.897196262,0.448598131,0.076931573,0.014589492,0.371666558,0.448598131,0,0.008648308,-0.008648308,0.085579881,391,1189,Martinez 2016
Aaron,Maund,Aaron Maund,VAN,2018,980,D,2,0,9.91211335,0,0,0.172,-0.171847994,-0.171847994,1,27.74695839,0,0.016887451,-0.016887451,0.188735444,0.085923997,0.016887451,-0.085923997,-0.016887451,VAN,980,D,0.195918367,0,0,0.016834089,-0.016834089,-0.016834089,0.097959184,0,0.001654281,-0.001654281,0.01848837,392,531,Maund 2018
Fidel,Escobar,Fidel Escobar,NYRB,2018,401,D,3,1,23.75928335,0.333333333,0,0.188,0.141805462,-0.188201485,0,NA,0,0,0,0.188201485,0.062733828,0,-0.062733828,0,NYRB,401,D,0.718204489,0.239401496,0,0.045055717,0.03394844,-0.045055717,0,0,0,0,0.045055717,414,274,Escobar 2018
A.J.,Cochran,A.J. Cochran,HOU,2015,536,D,3,1,17.90290528,0.333333333,0,0.186,0.078138969,-0.18551833,0,NA,0,0,0,0.18551833,0.061839443,0,-0.061839443,0,HOU,536,D,0.537313433,0.179104478,0,0.033227164,0.013995039,-0.033227164,0,0,0,0,0.033227164,408,694,Cochran 2015
Dilly,Duka,Dilly Duka,NYRB,2017,164,F,1,0,21.03577013,0,0,0.058,-0.057653306,-0.057653306,2,22.37791351,0,0.127814388,-0.127814388,0.185467694,0.057653306,0.063907194,-0.057653306,-0.063907194,NYRB,164,F,0.585365854,0,0,0.033748277,-0.033748277,-0.033748277,1.170731707,0,0.074818178,-0.074818178,0.108566455,226,904,Duka 2017
Carter,Manley,Carter Manley,MIN,2018,548,B,0,0,NA,NA,0,0,0,0,2,17.64601912,1,0.183005393,0.816994607,0.183005393,0,0.091502696,0,0.408497304,MIN,548,B,0,0,0,0,0,0,0.350364964,0.175182482,0.032059339,0.143123143,0.032059339,6,389,Manley 2018
Aly,Ghazal,Aly Ghazal,VAN,2017,666,M,5,0,26.52600012,0.6,0,0.182,-0.182172998,-0.182172998,0,NA,0,0,0,0.182172998,0.0364346,0,-0.0364346,0,VAN,666,M,0.720720721,0,0,0.026259171,-0.026259171,-0.026259171,0,0,0,0,0.026259171,404,595,Ghazal 2017
Baggio,Husidic,Baggio Husidic,LAG,2017,480,M,3,0,21.3193045,0,0,0.144,-0.143737856,-0.143737856,1,29.81978915,0,0.035885406,-0.035885406,0.179623262,0.047912619,0.035885406,-0.047912619,-0.035885406,LAG,480,M,0.6,0,0,0.028747571,-0.028747571,-0.028747571,0.2,0,0.007177081,-0.007177081,0.035924652,365,398,Husidic 2017
Brad,Guzan,Brad Guzan,ATL,2018,3135,G,0,0,NA,NA,0,0,0,0,1,13.45286587,0,0.178098514,-0.178098514,0.178098514,0,0.178098514,0,-0.178098514,ATL,3135,G,0,0,0,0,0,0,0.03062201,0,0.005453734,-0.005453734,0.005453734,31,11,Guzan 2018
Joseph,Greenspan,Joseph Greenspan,MIN,2017,249,D,1,0,6.898296891,0,0,0.177,-0.176826154,-0.176826154,0,NA,0,0,0,0.176826154,0.176826154,0,-0.176826154,0,MIN,249,D,0.385542169,0,0,0.068173939,-0.068173939,-0.068173939,0,0,0,0,0.068173939,398,494,Greenspan 2017
Jose,Villarreal,Jose Villarreal,ORL,2018,59,F,0,0,NA,NA,0,0,0,0,2,17.79548875,0,0.176798902,-0.176798902,0.176798902,0,0.088399451,0,-0.088399451,ORL,59,F,0,0,0,0,0,0,3.254237288,0,0.287672789,-0.287672789,0.287672789,36,620,Villarreal 2018
Fernando,Bob,Fernando Bob,MIN,2018,653,M,1,0,24.99948999,0,0,0.027,-0.027172397,-0.027172397,1,15.38776462,0,0.148650693,-0.148650693,0.17582309,0.027172397,0.148650693,-0.027172397,-0.148650693,MIN,653,M,0.147013783,0,0,0.003994717,-0.003994717,-0.003994717,0.147013783,0,0.021853701,-0.021853701,0.025848418,166,372,Bob 2018
Jonathan,Campbell,Jonathan Campbell,CHI,2018,1092,D,2,1,13.16076253,0,0,0.144,-0.078823401,-0.143872559,1,30.14408234,0,0.031531902,-0.031531902,0.175404461,0.071936279,0.031531902,-0.071936279,-0.031531902,CHI,1092,D,0.175824176,0.087912088,0,0.012648137,-0.00692953,-0.012648137,0.087912088,0,0.002772035,-0.002772035,0.015420172,366,691,Campbell 2018
Cameron,Lindley,Cameron Lindley,ORL,2018,217,M,2,0,31.33511088,1,0,0.064,-0.064046789,-0.064046789,3,28.5654074,0,0.110884355,-0.110884355,0.174931144,0.032023394,0.036961452,-0.032023394,-0.036961452,ORL,217,M,0.884792627,0,0,0.028334063,-0.028334063,-0.028334063,1.32718894,0,0.04905483,-0.04905483,0.077388893,234,606,Lindley 2018
Stefan,Frei,Stefan Frei,SEA,2017,3125,G,0,0,NA,NA,0,0,0,0,1,9.848959336,0,0.173992322,-0.173992322,0.173992322,0,0.173992322,0,-0.173992322,SEA,3125,G,0,0,0,0,0,0,0.03072,0,0.005345044,-0.005345044,0.005345044,57,443,Frei 2017
James,Sands,James Sands,NYC,2018,224,M,3,1,21.98820903,0.333333333,0,0.121,0.09983898,-0.121298774,1,25.96587424,0,0.049144516,-0.049144516,0.17044329,0.040432925,0.049144516,-0.040432925,-0.049144516,NYC,224,M,1.285714286,0.428571429,0,0.051985189,0.042788134,-0.051985189,0.428571429,0,0.021061935,-0.021061935,0.073047124,331,523,Sands 2018
